timestamp,zone_id,enters,exits,occupancy_snapshot
2026-05-07T14:00:00,turkey,2,0,3
2026-05-07T14:00:00,koolaid,2,0,3
2026-05-07T14:00:00,chocolate,2,0,3
2026-05-07T14:00:00,sushi,2,0,3
2026-05-07T14:30:00,blueberry,0,2,1
2026-05-07T14:30:00,raspberry,0,2,1
2026-05-07T14:30:00,mango,0,2,1
2026-05-07T14:30:00,coconut,0,2,1
2026-05-07T14:30:00,palmyra,0,2,1
2026-05-07T14:30:00,papaya,0,2,1
2026-05-07T14:30:00,watermelon,0,2,1
2026-05-07T14:30:00,tomato,0,2,1
2026-05-07T14:30:00,muskmelon,0,2,1
2026-05-07T14:30:00,grape,0,2,1
2026-05-07T14:30:00,cookie,0,2,3
2026-05-07T14:30:00,tiramisu,0,2,3
2026-05-07T14:30:00,jelly,0,2,3
2026-05-07T14:30:00,yoghurt,0,2,3
2026-05-07T14:30:00,bubbly,0,2,3
2026-05-07T14:30:00,brownie,0,2,3
2026-05-07T14:30:00,pudding,0,2,3
2026-05-07T14:30:00,icecream,0,2,3
2026-05-07T14:30:00,poki,0,2,3
2026-05-07T14:30:00,popsicle,0,2,3
2026-05-07T14:30:00,pikachu,0,2,4
2026-05-07T14:30:00,charizard,0,2,4
2026-05-07T14:30:00,meowth,0,2,4
2026-05-07T14:30:00,snorlax,0,3,4
2026-05-07T14:30:00,squirtle,0,3,4
2026-05-07T14:30:00,pizza,0,1,2
2026-05-07T14:30:00,lasagna,0,1,2
2026-05-07T14:30:00,taco,0,1,2
2026-05-07T14:30:00,pasta,0,1,2
2026-05-07T14:30:00,timtam,0,1,2
2026-05-07T14:30:00,chicken,0,1,2
2026-05-07T14:30:00,hotdog,0,1,2
2026-05-07T14:30:00,vanilla,0,1,2
2026-05-07T14:30:00,noodles,0,1,2
2026-05-07T14:30:00,burger,0,1,2
2026-05-07T14:30:00,nachos,0,1,2
2026-05-07T14:30:00,burrito,0,1,2
2026-05-07T14:30:00,samosa,0,1,2
2026-05-07T14:30:00,fries,0,1,2
2026-05-07T14:30:00,turkey,0,1,2
2026-05-07T14:30:00,koolaid,0,1,2
2026-05-07T14:30:00,chocolate,0,1,2
2026-05-07T14:30:00,sushi,0,1,2
2026-05-07T15:00:00,blueberry,0,1,0
2026-05-07T15:00:00,raspberry,0,1,0
2026-05-07T15:00:00,mango,0,1,0
2026-05-07T15:00:00,coconut,0,1,0
2026-05-07T15:00:00,palmyra,0,1,0
2026-05-07T15:00:00,papaya,0,1,0
2026-05-07T15:00:00,watermelon,0,1,0
2026-05-07T15:00:00,tomato,0,1,0
2026-05-07T15:00:00,muskmelon,0,1,0
2026-05-07T15:00:00,grape,0,1,0
2026-05-07T15:00:00,cookie,0,2,1
2026-05-07T15:00:00,tiramisu,0,2,1
2026-05-07T15:00:00,jelly,0,2,1
2026-05-07T15:00:00,yoghurt,0,2,1
2026-05-07T15:00:00,bubbly,0,2,1
2026-05-07T15:00:00,brownie,0,2,1
2026-05-07T15:00:00,pudding,0,2,1
2026-05-07T15:00:00,icecream,0,2,1
2026-05-07T15:00:00,poki,0,2,1
2026-05-07T15:00:00,popsicle,0,2,1
2026-05-07T15:00:00,pikachu,0,2,2
2026-05-07T15:00:00,charizard,0,2,2
2026-05-07T15:00:00,meowth,0,2,2
2026-05-07T15:00:00,snorlax,0,2,2
2026-05-07T15:00:00,squirtle,0,2,2
2026-05-07T15:00:00,pizza,0,1,1
2026-05-07T15:00:00,lasagna,0,1,1
2026-05-07T15:00:00,taco,0,1,1
2026-05-07T15:00:00,pasta,0,1,1
2026-05-07T15:00:00,timtam,0,1,1
2026-05-07T15:00:00,chicken,0,1,1
2026-05-07T15:00:00,hotdog,0,1,1
2026-05-07T15:00:00,vanilla,0,1,1
2026-05-07T15:00:00,noodles,0,1,1
2026-05-07T15:00:00,burger,0,1,1
2026-05-07T15:00:00,nachos,0,1,1
2026-05-07T15:00:00,burrito,0,1,1
2026-05-07T15:00:00,samosa,0,1,1
2026-05-07T15:00:00,fries,0,1,1
2026-05-07T15:00:00,turkey,0,1,1
2026-05-07T15:00:00,koolaid,0,1,1
2026-05-07T15:00:00,chocolate,0,1,1
2026-05-07T15:00:00,sushi,0,1,1
2026-05-07T15:30:00,blueberry,0,0,0
2026-05-07T15:30:00,raspberry,0,0,0
2026-05-07T15:30:00,mango,0,0,0
2026-05-07T15:30:00,coconut,0,0,0
2026-05-07T15:30:00,palmyra,0,0,0
2026-05-07T15:30:00,papaya,0,0,0
2026-05-07T15:30:00,watermelon,0,0,0
2026-05-07T15:30:00,tomato,0,0,0
2026-05-07T15:30:00,muskmelon,0,0,0
2026-05-07T15:30:00,grape,0,0,0
2026-05-07T15:30:00,cookie,0,1,0
2026-05-07T15:30:00,tiramisu,0,1,0
2026-05-07T15:30:00,jelly,0,1,0
2026-05-07T15:30:00,yoghurt,0,1,0
2026-05-07T15:30:00,bubbly,0,1,0
2026-05-07T15:30:00,brownie,0,1,0
2026-05-07T15:30:00,pudding,0,1,0
2026-05-07T15:30:00,icecream,0,1,0
2026-05-07T15:30:00,poki,0,1,0
2026-05-07T15:30:00,popsicle,0,1,0
2026-05-07T15:30:00,pikachu,0,2,0
2026-05-07T15:30:00,charizard,0,2,0
2026-05-07T15:30:00,meowth,0,2,0
2026-05-07T15:30:00,snorlax,0,2,0
2026-05-07T15:30:00,squirtle,0,2,0
2026-05-07T15:30:00,pizza,0,1,0
2026-05-07T15:30:00,lasagna,0,1,0
2026-05-07T15:30:00,taco,0,1,0
2026-05-07T15:30:00,pasta,0,1,0
2026-05-07T15:30:00,timtam,0,1,0
2026-05-07T15:30:00,chicken,0,1,0
2026-05-07T15:30:00,hotdog,0,1,0
2026-05-07T15:30:00,vanilla,0,1,0
2026-05-07T15:30:00,noodles,0,1,0
2026-05-07T15:30:00,burger,0,1,0
2026-05-07T15:30:00,nachos,0,1,0
2026-05-07T15:30:00,burrito,0,1,0
2026-05-07T15:30:00,samosa,0,1,0
2026-05-07T15:30:00,fries,0,1,0
2026-05-07T15:30:00,turkey,0,1,0
2026-05-07T15:30:00,koolaid,0,1,0
2026-05-07T15:30:00,chocolate,0,1,0
2026-05-07T15:30:00,sushi,0,1,0
2026-05-07T16:00:00,blueberry,0,0,0
2026-05-07T16:00:00,raspberry,0,0,0
2026-05-07T16:00:00,mango,0,0,0
2026-05-07T16:00:00,coconut,0,0,0
2026-05-07T16:00:00,palmyra,0,0,0
2026-05-07T16:00:00,papaya,0,0,0
2026-05-07T16:00:00,watermelon,0,0,0
2026-05-07T16:00:00,tomato,0,0,0
2026-05-07T16:00:00,muskmelon,0,0,0
2026-05-07T16:00:00,grape,0,0,0
2026-05-07T16:00:00,cookie,0,0,0
2026-05-07T16:00:00,tiramisu,0,0,0
2026-05-07T16:00:00,jelly,0,0,0
2026-05-07T16:00:00,yoghurt,0,0,0
2026-05-07T16:00:00,bubbly,0,0,0
2026-05-07T16:00:00,brownie,0,0,0
2026-05-07T16:00:00,pudding,0,0,0
2026-05-07T16:00:00,icecream,0,0,0
2026-05-07T16:00:00,poki,0,0,0
2026-05-07T16:00:00,popsicle,0,0,0
2026-05-07T16:00:00,pikachu,0,0,0
2026-05-07T16:00:00,charizard,0,0,0
2026-05-07T16:00:00,meowth,0,0,0
2026-05-07T16:00:00,snorlax,0,0,0
2026-05-07T16:00:00,squirtle,0,0,0
2026-05-07T16:00:00,pizza,0,0,0
2026-05-07T16:00:00,lasagna,0,0,0
2026-05-07T16:00:00,taco,0,0,0
2026-05-07T16:00:00,pasta,0,0,0
2026-05-07T16:00:00,timtam,0,0,0
2026-05-07T16:00:00,chicken,0,0,0
2026-05-07T16:00:00,hotdog,0,0,0
2026-05-07T16:00:00,vanilla,0,0,0
2026-05-07T16:00:00,noodles,0,0,0
2026-05-07T16:00:00,burger,0,0,0
2026-05-07T16:00:00,nachos,0,0,0
2026-05-07T16:00:00,burrito,0,0,0
2026-05-07T16:00:00,samosa,0,0,0
2026-05-07T16:00:00,fries,0,0,0
2026-05-07T16:00:00,turkey,0,0,0
2026-05-07T16:00:00,koolaid,0,0,0
2026-05-07T16:00:00,chocolate,0,0,0
2026-05-07T16:00:00,sushi,0,0,0
